TYPE,JADE ORDER ITEM INDEX,JADE ORDER INDEX,ITEM LINE NUM,FS PO NUMBER,DUE DATE,VENDOR CODE,ITEM NUMBER,ITEM REV,ORDER QTY,TIMESTAMP,PO LINE KEY,ERROR,RECV QTY,LOT NUMBER,WAREHOUSE,SCAC,TRACK
"POREQ","","","1","POBK-102616-01","2017-06-13 00:00:00","3054","50307-1111","N ","7","","286198324","","","","","",""
"POREQ","","","1","POBK-102616-01","2017-04-24 00:00:00","3054","50307-1111","N ","50","","286198323","","","","","",""
"POREQ","","","1","POBK-102616-02","2017-04-12 00:00:00","10071","31708-1655","B ","4","","275532977","","","","","",""
"POREQ","","","1","POBK-102616-02","2017-05-12 00:00:00","10071","31708-1655","B ","4","","275532983","","","","","",""
"POREQ","","","1","POBK-102616-02","2017-03-24 00:00:00","10071","31708-1655","B ","6","","275532982","","","","","",""
"POREQ","","","1","POBK-102616-04","2017-05-01 00:00:00","10052","31169-1110","C ","500","","283062887","","","","","",""
"POREQ","","","1","POBK-102616-05","2017-05-25 00:00:00","10037","30086-1000","D ","2950","","284733760","","","","","",""
"POREQ","","","1","POBK-102816-01","2018-01-10 00:00:00","98867","28000-230-7","D ","200","","286406011","","","","","",""
"POREQ","","","1","POBK-102816-01","2018-04-17 00:00:00","98867","28000-230-7","D ","700","","286406013","","","","","",""
"POREQ","","","1","POBK-102816-01","2017-11-17 00:00:00","98867","28000-230-7","D ","1000","","286406009","","","","","",""
"POREQ","","","1","POBK-102816-01","2018-03-16 00:00:00","98867","28000-230-7","D ","1300","","286406012","","","","","",""
"POREQ","","","1","POBK-102816-01","2017-09-15 00:00:00","98867","28000-230-7","D ","1400","","286406008","","","","","",""
"POREQ","","","1","POBK-102816-01","2017-12-19 00:00:00","98867","28000-230-7","D ","1600","","286406010","","","","","",""
"POREQ","","","1","POBK-102816-03","2017-07-11 00:00:00","98607","23080-3040","G ","1","","283340066","","","","","",""
"POREQ","","","1","POBK-102816-03","2017-06-19 00:00:00","98607","23080-3040","G ","2","","282347744","","","","","",""
"POREQ","","","1","POBK-102816-03","2017-06-08 00:00:00","98607","23080-3040","G ","3","","280388844","","","","","",""
"POREQ","","","1","POBK-102816-03","2017-08-02 00:00:00","98607","23080-3040","G ","4","","284733751","","","","","",""
"POREQ","","","1","POBK-102816-03","2017-07-10 00:00:00","98607","23080-3040","G ","6","","282347745","","","","","",""
"POREQ","","","1","POBK-102816-03","2017-07-20 00:00:00","98607","23080-3040","G ","7","","284733750","","","","","",""
"POREQ","","","1","POBK-102816-03","2017-08-11 00:00:00","98607","23080-3040","G ","13","","285919361","","","","","",""
"POREQ","","","1","POBK-102816-04","2017-08-08 00:00:00","10104","23072-1000","AF","10","","285431336","","","","","",""
"POREQ","","","1","POBK-102816-04","2017-07-10 00:00:00","10104","23072-1000","AF","30","","283062845","","","","","",""
"POREQ","","","1","POBK-110316-01","2017-06-08 00:00:00","10058","05-634258","W ","7500","","285431329","","","","","",""
"POREQ","","","1","POBK-110316-02","2017-08-17 00:00:00","98859","23032-2131","AV","5","","283340043","","","","","",""
"POREQ","","","1","POBK-110316-02","2017-06-13 00:00:00","98859","23032-2131","AV","7","","279896704","","","","","",""
"POREQ","","","1","POBK-110316-02","2017-09-14 00:00:00","98859","23032-2131","AV","13","","285431331","","","","","",""
"POREQ","","","1","POBK-110316-02","2017-08-31 00:00:00","98859","23032-2131","AV","15","","284733689","","","","","",""
"POREQ","","","1","POBK-110316-02","2017-09-08 00:00:00","98859","23032-2131","AV","17","","284733690","","","","","",""
"POREQ","","","1","POBK-110316-02","2017-06-12 00:00:00","98859","23032-2131","AV","19","","279896703","","","","","",""
"POREQ","","","1","POBK-110316-02","2017-07-04 00:00:00","98859","23032-2131","AV","57","","283340042","","","","","",""
"POREQ","","","1","POBK-110316-03","2017-07-13 00:00:00","10046","23046-1324","M ","50","","287515077","","","","","",""
"POREQ","","","1","PO-111016-933650","2016-12-05 00:00:00","V0018","933650","AU","1500","","275811234","","","","","",""
"POREQ","","","1","POBK-110716-01","2017-06-14 00:00:00","10107","23032-1520","D ","100","","285431330","","","","","",""
"POREQ","","","1","POBK-111616-02","2017-06-19 00:00:00","10058","722-022-9003","J ","756","","285148832","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-08-10 00:00:00","10047","02-1088-18","AW","20","","276529348","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-09-05 00:00:00","10047","02-1088-18","AW","20","","278305372","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-10-10 00:00:00","10047","02-1088-18","AW","20","","278305370","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-10-19 00:00:00","10047","02-1088-18","AW","20","","280320457","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-06-13 00:00:00","10047","02-1088-18","AW","40","","276529305","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-07-03 00:00:00","10047","02-1088-18","AW","40","","276529307","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-07-20 00:00:00","10047","02-1088-18","AW","40","","276529311","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-09-12 00:00:00","10047","02-1088-18","AW","40","","278305371","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-10-31 00:00:00","10047","02-1088-18","AW","40","","280320458","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-11-28 00:00:00","10047","02-1088-18","AW","40","","283132406","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-12-06 00:00:00","10047","02-1088-18","AW","40","","283339718","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-07-11 00:00:00","10047","02-1088-18","AW","60","","278305419","","","","","",""
"POREQ","","","1","POBK-111716-01","2017-11-08 00:00:00","10047","02-1088-18","AW","60","","281701933","","","","","",""
"POREQ","","","1","POBK-111716-02","2017-05-30 00:00:00","10047","02-1088-20","AW","40","","283132407","","","","","",""
"POREQ","","","1","POBK-112216-01","2017-07-10 00:00:00","880006","205056","B ","5000","","285149271","","","","","",""
"POREQ","","","1","POBK-112216-01","2017-08-14 00:00:00","880006","205056","B ","5000","","285149272","","","","","",""
"POREQ","","","1","POBK-112216-03","2017-05-31 00:00:00","98867","02-2050-57","BP","2500","","285431298","","","","","",""
"POREQ","","","1","POBK-112216-07","2017-07-11 00:00:00","10047","05-419153","N ","30","","286405912","","","","","",""
"POREQ","","","1","POBK-112216-08","2017-05-25 00:00:00","11252","05-543032","C ","7776","","284321087","","","","","",""
"POREQ","","","1","POBK-112216-08","2017-06-15 00:00:00","11252","05-543032","C ","7776","","285431307","","","","","",""
"POREQ","","","1","POBK-112216-08","2017-07-13 00:00:00","11252","05-543032","C ","7776","","287761057","","","","","",""
"POREQ","","","1","POBK-112216-08","2017-08-03 00:00:00","11252","05-543032","C ","7776","","288306418","","","","","",""
"POREQ","","","1","POBK-112216-09","2017-06-08 00:00:00","11252","05-543011","B ","5400","","287003862","","","","","",""
"POREQ","","","1","POBK-112216-10","2017-06-06 00:00:00","10179","23079-1250","D ","100","","285571541","","","","","",""
"POREQ","","","1","POBK-112216-10","2017-06-26 00:00:00","10179","23079-1250","D ","100","","286405952","","","","","",""
"POREQ","","","1","POBK-112216-12","2017-07-03 00:00:00","98607","23080-3042","G ","15","","283062862","","","","","",""
"POREQ","","","1","POBK-112216-12","2017-08-15 00:00:00","98607","23080-3042","G ","15","","286405954","","","","","",""
"POREQ","","","1","POBK-112216-12","2017-09-12 00:00:00","98607","23080-3042","G ","15","","288001584","","","","","",""
"POREQ","","","1","POBK-112216-12","2017-05-01 00:00:00","98607","23080-3042","G ","30","","279221124","","","","","",""
"POREQ","","","1","POBK-112216-13","2017-05-31 00:00:00","10037","23085-1000","G ","4525","","285919396","","","","","",""
"POREQ","","","1","POBK-112216-15","2017-06-14 00:00:00","10046","31169-1152","A ","20","","284321175","","","","","",""
"POREQ","","","1","POBK-112316-02","2017-06-05 00:00:00","880006","67620242-1","D ","1800","","284321304","","","","","",""
"POREQ","","","1","POBK-112316-02","2017-06-16 00:00:00","880006","67620242-1","D ","1800","","284321305","","","","","",""
"POREQ","","","1","POBK-112316-02","2017-06-20 00:00:00","880006","67620242-1","D ","1800","","285431299","","","","","",""
"POREQ","","","1","POBK-112316-02","2017-06-23 00:00:00","880006","67620242-1","D ","1800","","284321306","","","","","",""
"POREQ","","","1","POBK-112316-02","2017-07-03 00:00:00","880006","67620242-1","D ","1800","","285431300","","","","","",""
"POREQ","","","1","POBK-112316-02","2017-07-14 00:00:00","880006","67620242-1","D ","1800","","285431301","","","","","",""
"POREQ","","","1","POBK-112316-02","2017-05-04 00:00:00","880006","67620242-1","D ","3600","","282347751","","","","","",""
"POREQ","","","1","POBK-112416-01","2017-06-12 00:00:00","10107","31169-1955","D ","20","","285919435","","","","","",""
"POREQ","","","1","POBK-112516-01","2017-06-13 00:00:00","10062","02-4301-02","AY","120","","285431302","","","","","",""
"POREQ","","","1","POBK-113016-01","2017-06-26 00:00:00","98867","02-2030-22","AH","150","","286198335","","","","","",""
"POREQ","","","1","POBK-120116-01","2017-06-26 00:00:00","880027","67620205-2","B ","100","","283132417","","","","","",""
"POREQ","","","1","POBK-120116-01","2017-07-24 00:00:00","880027","67620205-2","B ","100","","286608944","","","","","",""
"POREQ","","","1","POBK-120116-01","2017-08-14 00:00:00","880027","67620205-2","B ","100","","286608945","","","","","",""
"POREQ","","","1","POBK-120116-01","2017-09-06 00:00:00","880027","67620205-2","B ","100","","286608946","","","","","",""
"POREQ","","","2","PO-120116-933620","2017-02-17 00:00:00","V0018","933620","DD","53","","281841306","","","","","",""
"POREQ","","","2","PO-120116-933620","2016-12-09 00:00:00","V0018","933620","DD","1500","","277738421","","","","","",""
"POREQ","","","1","POBK-120216-02","2017-06-05 00:00:00","10046","23032-1852","K ","100","","284733686","","","","","",""
"POREQ","","","1","POBK-120616-02","2017-04-17 00:00:00","11448","25-1951-3","D ","8","","280320181","","","","","",""
"POREQ","","","1","POBK-120616-02","2017-04-28 00:00:00","11448","25-1951-3","D ","13","","281701967","","","","","",""
"POREQ","","","1","POBK-120616-02","2017-05-15 00:00:00","11448","25-1951-3","D ","500","","283063269","","","","","",""
"POREQ","","","1","POBK-120616-02","2017-05-26 00:00:00","11448","25-1951-3","D ","500","","283063270","","","","","",""
"POREQ","","","1","POBK-120616-02","2017-06-02 00:00:00","11448","25-1951-3","D ","500","","284321062","","","","","",""
"POREQ","","","1","POBK-120616-02","2017-06-30 00:00:00","11448","25-1951-3","D ","500","","285431024","","","","","",""
"POREQ","","","1","POBK-120616-02","2017-07-24 00:00:00","11448","25-1951-3","D ","500","","287003901","","","","","",""
